Timestamp_ms,SSID,BSSID,RSSI,Channel,SequenceNumber,BeaconInterval,BeaconTimestamp,Encryption,Privacy,ShortPreamble,ShortSlot,RateCount,SupportedRates,ExtRateCount,DSChannel,CountryCode,HasHT,HTChannelWidth,HTStreams,HasExtCap,OUI,VendorName,IsHidden,FrameLength,is_rogue,_rogue_type,SSID_Length,EmptySSID,BSSID_LocalAdmin,Timestamp_Ratio,UnusualChannel,Is_WEP,Is_Open,LowSeqNumber,LowTSF
906325,Prakash 2 G,8C:A3:99:A1:A7:AD,-79,2,2009,100,804682854791.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,1,IN,1,40,2,1,8C:A3:99,Unknown,0,333,0,legitimate,11,0,0,887851.451675225,1,0,0,0,0
892047,Home Sweet_5G,9E:A2:F4:A9:D2:8F,-88,11,3847,100,189988047299.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9E:A2:F4,Unknown,0,243,0,legitimate,13,0,2,212979.62362899753,0,0,0,0,0
10548,Home Sweet,9C:A2:F4:AD:D2:8F,-90,10,3012,100,189106483537.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9C:A2:F4,Unknown,0,240,0,legitimate,10,0,0,17926484.362214427,1,0,0,0,0
1504211,,F2:A7:31:F9:68:42,-91,2,2567,100,1753279.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,1,237,1,hidden_ssid,0,1,2,1.1655797188162307,1,0,0,0,1
1002387,Airtel_Kapildev Kannadasn,60:98:49:F5:6D:EA,-93,11,2404,100,190970982789.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,IN,1,20,2,1,60:98:49,Unknown,0,361,0,legitimate,25,0,0,190516.03050814653,0,0,0,0,0
95413,SanD-JioFiber_EXT,8C:90:2D:3B:B6:5A,-92,11,13,100,6509114.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,20,2,0,8C:90:2D,Unknown,0,223,1,tsf_reset,17,0,0,68.21969522292326,0,0,0,1,1
9189,Arun Home,30:68:93:B4:3B:E6,-89,5,1160,100,803843229067.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,4,US,1,40,2,1,30:68:93,Unknown,0,316,0,legitimate,9,0,0,87469339.39793253,1,0,0,0,0
1348749,,9E:53:22:2A:F5:19,-89,4,2508,100,2523920.0,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:53:22,Unknown,0,334,1,local_admin_bssid,0,1,2,1.8713030583873957,1,1,0,0,1
307644,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-83,1,209,100,284824269216.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290,0,legitimate,17,0,0,925821.2199645696,0,0,0,0,0
65088,Charleshome_4g,60:A4:B7:D0:B1:C9,-94,6,2600,100,2180594.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,244,1,security_downgrade,14,0,0,33.50172840264868,0,0,1,0,1
648892,vasudha_4G,FC:7A:58:0E:CD:D2,-73,1,744,100,1355950.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,FC:7A:58,Unknown,0,283,1,evil_twin_last_octet,10,0,0,2.0896357334722366,0,0,0,0,1
636152,,9E:A2:F4:17:B6:2E,-87,2,1434,100,511731.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,9E:A2:F4,Unknown,1,286,1,hidden_ssid,0,1,2,0.804414975642652,1,0,0,0,1
1500108,SanD-JioFiber,BA:A9:15:4E:AF:EE,-94,11,1752,100,804455834087.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233,0,legitimate,13,0,2,536264.920807088,0,0,0,0,0
775593,JioFiber_24GH_KRR,A8:88:1F:20:7B:FE,-93,1,717,100,9708323.0,WEP,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290,1,security_downgrade,17,0,0,12.517274501865668,0,1,0,0,1
956239,Vaiskumar,D8:47:32:3A:06:76,-90,8,2962,100,1188599.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,40,2,1,D8:47:32,Unknown,0,239,1,security_downgrade,9,0,0,1.2429923450179872,1,0,1,0,1
89867,Tapo_Cam_A6EA,DE:62:79:27:A6:EA,-91,2,3233,100,3568951.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,1,,1,20,1,0,DE:62:79,Unknown,0,161,1,local_admin_bssid,13,0,2,39.71325722170294,1,0,1,0,1
578455,,9C:A2:F4:70:C6:82,-82,5,2082,100,803721830813.0,WEP,1,0,0,0,,0,0,,0,0,0,0,9C:A2:F4,Unknown,0,378,0,legitimate,0,1,0,1389426.0424526671,1,1,0,0,0
1081498,Deco-GF,5C:62:8B:CA:09:67,-94,2,2122,100,804908237184.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,US,1,40,2,1,5C:62:8B,Unknown,0,390,0,legitimate,7,0,0,744252.4100197966,1,0,0,0,0
542941,MY HOME_4G,B4:A7:C6:F4:4E:D4,-92,6,3196,100,804335005454.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,B4:A7:C6,Unknown,0,283,0,legitimate,10,0,0,1481438.174711111,0,0,0,0,0
76933,Satz,10:27:F5:5C:C6:14,-74,44,1051,100,5812384.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254,1,channel_shift,4,0,0,75.55026386253152,1,0,0,0,1
1349862,,8C:86:DD:5B:46:55,-92,9,3897,100,4703445.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,DE,1,20,2,1,8C:86:DD,Unknown,1,369,1,hidden_ssid,0,1,0,3.4843869340814586,1,0,0,0,1
206890,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-77,1,29,100,522728.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290,1,tsf_reset,17,0,0,2.5265864634034347,0,0,0,1,1
29396,,FE:7A:58:1B:1B:9A,-87,7,3238,100,544015670319.0,WEP,1,0,1,0,,0,0,,0,0,0,0,FE:7A:58,Unknown,0,320,0,legitimate,0,1,2,18505822.713848352,1,1,0,0,0
629334,,FC:7A:58:0E:CD:65,-94,1,722,100,4955279.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,FC:7A:58,Unknown,1,283,1,hidden_ssid,0,1,0,7.873833490907068,0,0,0,0,1
63646,JioFiber_4G,F0:ED:B8:BC:70:FA,-85,1,2813,100,5742136.0,WEP,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,F0:ED:B8,Unknown,0,284,1,security_downgrade,11,0,0,90.21848633871195,0,1,0,0,1
1621494,JVACT5G,F2:A7:31:F9:68:16,-85,3,2859,100,2697935240.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237,0,legitimate,7,0,2,1663.8566508068172,1,0,0,0,0
1073163,,42:78:B2:1B:7F:E2,-77,7,3987,100,3644450.0,WEP,1,1,1,0,,0,0,,0,0,0,0,42:78:B2,Unknown,0,412,1,evil_twin_full_oui,0,1,2,3.395986074821742,1,1,0,0,1
8585,,9C:53:22:77:43:90,-77,2,1491,100,3442299.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,9C:53:22,Unknown,1,300,1,hidden_ssid,0,1,0,400.91998602375963,1,0,0,0,1
1297097,,E6:D3:62:1B:7F:E2,-94,6,1066,100,452328144526.0,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412,0,legitimate,0,1,2,348723.18400460103,0,1,0,0,0
880883,ACT103656444158,28:87:BA:B8:F0:C3,-94,6,1805,100,6455421.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,28:87:BA,Unknown,0,245,1,evil_twin_last_octet,15,0,0,7.328344027136376,0,0,0,0,1
640397,babu_5G,CA:78:C9:FE:B1:30,-89,6,1369,100,10754458008.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227,0,legitimate,7,0,2,16793.397243589145,0,0,0,0,0
420350,Pearldrops,27:1A:46:C6:EA:AA,-74,9,3285,100,7750311.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,0,27:1A:46,Unknown,0,232,1,evil_twin_full_oui,10,0,2,18.4377127686148,1,0,0,0,1
1371762,Arun Home,30:68:93:B4:3D:C5,-86,5,2332,100,9558242.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,4,US,1,40,2,1,30:68:93,Unknown,0,306,1,evil_twin_last_octet,9,0,0,6.967852318512746,1,0,0,0,1
1195894,Isha99_FF,9C:A2:F4:FA:D3:9C,-76,5,968,100,30693264589198.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,5,,1,40,2,1,9C:A2:F4,Unknown,0,384,0,legitimate,9,0,0,25665517.950320054,1,0,0,0,0
1157668,Ganesh ,54:AF:97:5B:06:91,-86,8,36,100,8925218.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,288,1,tsf_reset,7,0,0,7.709645848683864,1,0,0,1,1
1127424,,C2:07:1D:D4:35:49,-84,3,2757,100,5935998.0,WEP,1,1,1,0,,0,0,,0,0,0,0,C2:07:1D,Unknown,0,431,1,local_admin_bssid,0,1,2,5.265093465197242,1,1,0,0,1
93942,Arvind ,9E:A2:F4:20:C6:9F,-77,5,19,100,5283584.0,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,4,US,1,40,3,1,9E:A2:F4,Unknown,0,358,1,evil_twin_last_octet,7,0,2,56.24244488679305,1,0,0,1,1
85884,Home Sweet,9C:A2:F4:AD:D2:48,-79,11,1388,100,7038218.0,WEP,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9C:A2:F4,Unknown,0,240,1,security_downgrade,10,0,0,81.94932758921814,0,1,0,0,1
1039587,,10:27:F5:5C:C6:B1,-88,3,507,100,5625731.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,1,254,1,hidden_ssid,0,1,0,5.411500517512707,1,0,0,0,1
1167951,Cctv,50:2B:73:FD:4F:57,-88,40,3588,100,6051202.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276,1,channel_shift,4,0,0,5.181036549447238,1,0,0,0,1
302965,MGWiFi_Guest,EE:D3:62:19:9C:F9,-86,7,2020,100,5006526.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,7,US,1,40,2,1,EE:D3:62,Unknown,0,250,1,evil_twin_last_octet,12,0,2,16.52504241400025,1,0,0,0,1
12039,Wi-Fi_1stFloor,98:DE:D0:A2:2F:02,-90,3,845,100,803861504540.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,3,,1,40,2,1,98:DE:D0,Unknown,0,269,0,legitimate,14,0,0,66765905.69269103,1,0,0,0,0
1069169,Deco_Nest,E0:D3:62:1B:7F:D6,-74,5,3650,100,9082201.0,Open,0,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392,1,security_downgrade,9,0,0,8.494627608331697,1,0,1,0,1
505019,Home Sweet_5G,9E:A2:F4:A9:D2:8F,-88,10,385,100,189601077691.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9E:A2:F4,Unknown,0,243,0,legitimate,13,0,2,375432.80996990215,1,0,0,0,0
1359488,,DE:62:79:27:31:A5,-90,9,2462,100,5108810547618.0,WEP,1,0,1,0,,0,0,,0,0,0,0,DE:62:79,Unknown,0,310,0,legitimate,0,1,2,3757890.315859856,1,1,0,0,0
1562509,Villa7,BC:07:1D:D4:36:D9,-88,1,2009,100,2416830.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,US,1,40,2,1,BC:07:1D,Unknown,0,408,1,evil_twin_last_octet,6,0,0,1.5467613007276753,0,0,0,0,1
253489,Jashim Home ,D6:90:16:CD:33:DD,-94,6,166,100,2891671.0,WPA3,1,1,1,4,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,8,6,IN,1,20,2,1,D6:90:16,Unknown,0,260,1,evil_twin_last_octet,12,0,2,11.407436190776757,0,0,0,0,1
349424,SanD-JioFiber,BA:A9:15:4E:AF:EE,-89,12,1328,100,803305270650.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233,0,legitimate,13,0,2,2298934.737497317,1,0,0,0,0
774571,,8C:86:DD:5B:46:72,-82,9,847,100,3479095.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,DE,1,20,2,1,8C:86:DD,Unknown,1,369,1,hidden_ssid,0,1,0,4.491635380571464,1,0,0,0,1
1414971,Home Sweet_5G,9E:A2:F4:A9:D2:8F,-77,9,1775,100,190511106481.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9E:A2:F4,Unknown,0,243,0,legitimate,13,0,2,134639.4886124955,1,0,0,0,0
530633,Home Sweet_5G,9E:A2:F4:A9:D2:8F,-81,9,587,100,3526706.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9E:A2:F4,Unknown,0,243,1,local_admin_bssid,13,0,2,6.646211889927898,1,0,0,0,1
1026046,ABFAMILY,04:AB:08:31:B0:A1,-89,1,3751,100,1945964.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,04:AB:08,Unknown,0,281,1,evil_twin_last_octet,8,0,0,1.8965641924785122,0,0,0,0,1
55096,,FE:7A:58:1B:1B:86,-88,6,645,100,7113500.0,WEP,1,0,1,0,,0,0,,0,0,0,0,FE:7A:58,Unknown,1,320,1,hidden_ssid,0,1,2,129.10866290360636,0,1,0,0,1
1043734,JioFiber-satz,C0:68:CC:6E:74:9A,-83,7,3452,100,8442961.0,WEP,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245,1,security_downgrade,13,0,0,8.08918068283616,1,1,0,0,1
648945,Jio4G,8C:A3:99:66:B3:69,-87,44,1697,100,8499426.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,8C:A3:99,Unknown,0,278,1,channel_shift,5,0,0,13.097277739596207,1,0,0,0,1
1389485,dragino-211a0c,A8:40:41:21:1A:0C,-93,11,36,100,1219320.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,DE,1,20,1,1,A8:40:41,Unknown,0,213,1,tsf_reset,14,0,0,0.8775331309563392,0,0,0,1,1
483643,Pranav_JIO_4G,B4:A7:C6:70:FC:04,-86,1,620,100,606001050138.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,B4:A7:C6,Unknown,0,286,0,legitimate,13,0,0,1252989.9060838136,0,0,0,0,0
506754,ESPP_2.4,AC:15:A2:92:A2:48,-95,4,1899,100,191736729960.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,4,,1,40,2,1,AC:15:A2,Unknown,0,238,0,legitimate,8,0,0,378361.79210861266,1,0,0,0,0
1522918,Tenda_1B1850,E8:65:D4:1B:18:51,-87,11,1596,100,158775091229.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292,0,legitimate,12,0,0,104257.08210942276,0,0,0,0,0
76579,Dharanidharan-4G,06:AB:08:BD:E1:52,-85,1,1959,100,9946307.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,06:AB:08,Unknown,0,289,1,local_admin_bssid,16,0,2,129.8812614259598,0,0,0,0,1
1637722,Satz,10:27:F5:5C:C6:F1,-86,11,3251,100,1038671.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254,1,channel_shift,4,0,0,0.6342165311227845,0,0,0,0,1
27070,Vishaka_5G,56:AF:97:69:D4:DA,-90,11,3495,100,469660879249.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,56:AF:97,Unknown,0,240,0,legitimate,10,0,2,17349225.34258062,0,0,0,0,0
1497187,JVACT1,A4:2B:B0:01:A6:AE,-95,12,178,100,1892363.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260,1,evil_twin_last_octet,6,0,0,1.2639448085343992,1,0,0,0,1
1422599,Pranav_JIO_4G,B4:A7:C6:70:FC:04,-81,1,19,100,8057006.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,B4:A7:C6,Unknown,0,286,1,tsf_reset,13,0,0,5.663577955855476,0,0,0,1,1
1045409,JioFiber-Venkat,E8:22:B8:10:0E:BA,-90,1,2051,100,2298185421208.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,E8:22:B8,Unknown,0,289,0,legitimate,15,0,0,2198357.9851044086,0,0,0,0,0
44542,Satz,10:27:F5:5C:C6:A3,-77,3,2538,100,803487027590.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254,0,legitimate,4,0,0,18038457.84051366,1,0,0,0,0
1528162,Deco_Nest,E2:D3:62:1B:7F:E2,-87,7,139,100,4656400.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E2:D3:62,Unknown,0,392,1,local_admin_bssid,9,0,2,3.047057152934602,1,0,0,0,1
159258,Deco_Nest,E0:D3:62:1B:7F:E2,-91,6,3687,100,450794598784.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392,0,legitimate,9,0,0,2830575.344464049,0,0,0,0,0
213480,Villa7,BE:07:1D:D4:36:89,-84,2,1122,100,9636254.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,US,1,40,2,1,BE:07:1D,Unknown,0,408,1,local_admin_bssid,6,0,2,45.13869618373532,1,0,0,0,1
361309,suresh4G,CA:78:C9:FE:B1:4E,-94,3,3368,100,8746305.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228,1,channel_shift,8,0,2,24.20720433976364,1,0,0,0,1
286981,TP-Link_7705,98:25:4A:26:77:05,-88,9,2168,100,525517619594.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,0,98:25:4A,Unknown,0,243,0,legitimate,12,0,0,1831186.6932211777,1,0,0,0,0
1493048,BrownArc-Jio,FC:7A:58:30:93:10,-86,10,1382,100,4347328.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,FC:7A:58,Unknown,0,285,1,evil_twin_last_octet,12,0,0,2.91171153793345,1,0,0,0,1
192782,,DE:62:79:27:31:A5,-90,10,1779,100,5107643699622.0,WEP,1,0,1,0,,0,0,,0,0,0,0,DE:62:79,Unknown,0,310,0,legitimate,0,1,2,26494264.015094694,1,1,0,0,0
1206205,Vaiskumar_5G,DA:47:32:39:06:33,-86,40,153,100,9304067.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,40,2,1,DA:47:32,Unknown,0,242,1,channel_shift,12,0,2,7.713497528614515,1,0,0,0,1
669562,,A2:16:07:1B:1B:9A,-89,5,4023,100,4974807.0,WEP,1,0,1,0,,0,0,,0,0,0,0,A2:16:07,Unknown,0,320,1,evil_twin_full_oui,0,1,2,7.429931164057751,1,1,0,0,1
312268,,EA:D3:62:19:9F:8A,-83,6,3570,100,170953216384.0,WEP,1,1,1,0,,0,0,,0,0,0,0,EA:D3:62,Unknown,0,298,0,legitimate,0,1,2,547454.9711434692,0,1,0,0,0
1083702,Airtel_vid_2g,4A:41:7B:C8:D1:6A,-85,11,1234,100,4851905.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,12,IN,1,20,2,1,4A:41:7B,Unknown,0,349,1,local_admin_bssid,13,0,2,4.477153795827824,0,0,0,0,1
192858,Pearldrops,2A:EE:52:C6:EA:AA,-83,9,3890,100,309082.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,0,2A:EE:52,Unknown,0,232,1,local_admin_bssid,10,0,2,1.6026319746550588,1,0,0,0,1
769909,Villa7,BC:07:1D:D4:36:89,-72,3,1460,100,804597760384.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,US,1,40,2,1,BC:07:1D,Unknown,0,408,0,legitimate,6,0,0,1045054.3055474017,1,0,0,0,0
849199,,9C:A2:F4:AD:D2:C0,-87,9,916,100,4891214.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9C:A2:F4,Unknown,1,240,1,hidden_ssid,0,1,0,5.759790390956194,1,0,0,0,1
577459,Prakash 2 G,8C:A3:99:A1:A7:AD,-70,1,2583,100,804354150791.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,1,IN,1,40,2,1,8C:A3:99,Unknown,0,333,0,legitimate,11,0,0,1392917.5194662833,0,0,0,0,0
1687421,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-87,7,2947,100,4364390784.0,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263,0,legitimate,16,0,2,2586.425200098138,1,0,0,0,0
1227003,BrownArc-Jio,FC:7A:58:30:93:DA,-81,11,763,100,805023846816.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,FC:7A:58,Unknown,0,285,0,legitimate,12,0,0,656089.015859769,0,0,0,0,0
923904,Jyosthna,50:2B:73:99:B3:22,-94,9,2467,100,9615968.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,9,,1,20,2,1,50:2B:73,Unknown,0,228,1,evil_twin_last_octet,8,0,0,10.407961857550289,1,0,0,0,1
968189,.,9C:A2:F4:D7:B6:F6,-93,8,984,100,5661270.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,9C:A2:F4,Unknown,0,376,1,channel_shift,1,0,0,5.84727171319679,1,0,0,0,1
